dataset,series,model,family,origin,date,mase,seconds,mape,wql,cov80
white_noise_synth,-,autotheta,statistical,2662,2026-06-19,0.8592259735195572,0.19211382649761313,,0.8052483241688111,70.83333333333334
white_noise_synth,-,autotheta,statistical,2866,2026-06-28,0.6537203426530884,0.19211382649761313,,0.8084214747824825,83.33333333333334
white_noise_synth,-,autotheta,statistical,3071,2026-07-06,0.8007884985220927,0.19211382649761313,,0.8162910643567585,79.16666666666666
white_noise_synth,-,gbdt_calendar,ml,2048,2026-05-25,0.8188929569685297,1.113876840332523,,,
white_noise_synth,-,gbdt_calendar,ml,2253,2026-06-02,0.7107535997150992,1.113876840332523,,,
white_noise_synth,-,gbdt_calendar,ml,2457,2026-06-11,0.6943534201390816,1.113876840332523,,,
white_noise_synth,-,gbdt_calendar,ml,2662,2026-06-19,0.8173048455631058,1.113876840332523,,,
white_noise_synth,-,gbdt_calendar,ml,2866,2026-06-28,0.6926251891228882,1.113876840332523,,,
white_noise_synth,-,gbdt_calendar,ml,3071,2026-07-06,0.8014326136184065,1.113876840332523,,,
white_noise_synth,-,timesfm_2p5_ctx2048,timesfm,2048,2026-05-25,0.664499638812473,0.18187461116273576,,0.7932504962276301,75.0
white_noise_synth,-,timesfm_2p5_ctx2048,timesfm,2253,2026-06-02,0.707974588670421,0.18187461116273576,,0.7502821716861721,83.33333333333334
white_noise_synth,-,timesfm_2p5_ctx2048,timesfm,2457,2026-06-11,0.6277675802989284,0.18187461116273576,,0.768431925598754,87.5
white_noise_synth,-,timesfm_2p5_ctx2048,timesfm,2662,2026-06-19,0.7802022498324238,0.18187461116273576,,0.7370430331408627,87.5
white_noise_synth,-,timesfm_2p5_ctx2048,timesfm,2866,2026-06-28,0.6531021487904717,0.18187461116273576,,0.7803132021976088,83.33333333333334
white_noise_synth,-,timesfm_2p5_ctx2048,timesfm,3071,2026-07-06,0.7760621463421523,0.18187461116273576,,0.8083326358592281,75.0
white_noise_synth,-,chronos_2_ctx2048,chronos,2048,2026-05-25,0.6617256467741038,0.027157694508787245,,0.7858894084396619,75.0
white_noise_synth,-,chronos_2_ctx2048,chronos,2253,2026-06-02,0.7038585398620094,0.027157694508787245,,0.7448575265010302,83.33333333333334
white_noise_synth,-,chronos_2_ctx2048,chronos,2457,2026-06-11,0.6232586957472707,0.027157694508787245,,0.7636702318573401,87.5
white_noise_synth,-,chronos_2_ctx2048,chronos,2662,2026-06-19,0.7934509147701405,0.027157694508787245,,0.7492673260891043,87.5
white_noise_synth,-,chronos_2_ctx2048,chronos,2866,2026-06-28,0.6531201356310002,0.027157694508787245,,0.7802440722405578,83.33333333333334
white_noise_synth,-,chronos_2_ctx2048,chronos,3071,2026-07-06,0.7789347202760598,0.027157694508787245,,0.8120642827042032,75.0
white_noise_synth,-,chronos_bolt_small,chronos,2048,2026-05-25,0.6690208263617364,0.009789958324593803,,0.8036470685240032,75.0
white_noise_synth,-,chronos_bolt_small,chronos,2253,2026-06-02,0.7034035826096248,0.009789958324593803,,0.7465720244129549,83.33333333333334
white_noise_synth,-,chronos_bolt_small,chronos,2457,2026-06-11,0.6196328231605673,0.009789958324593803,,0.7653599561974644,87.5
white_noise_synth,-,chronos_bolt_small,chronos,2662,2026-06-19,0.7908217778861943,0.009789958324593803,,0.7468153926554381,87.5
white_noise_synth,-,chronos_bolt_small,chronos,2866,2026-06-28,0.6610875522960556,0.009789958324593803,,0.7917649772919266,83.33333333333334
white_noise_synth,-,chronos_bolt_small,chronos,3071,2026-07-06,0.7792116146069018,0.009789958324593803,,0.8124645228216905,79.16666666666666
